Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,race,AirTemp,TrackTemp
0 days 01:09:18.931000,ALO,14,0 days 00:01:39.548000,4.0,1.0,,,0 days 00:00:31.723000,0 days 00:00:43.457000,0 days 00:00:24.368000,0 days 01:08:11.167000,0 days 01:08:54.624000,0 days 01:09:18.992000,223.0,242.0,279.0,300.0,False,SOFT,7.0,False,Aston Martin,0 days 01:07:39.383000,2023-03-05 15:08:41.232,1,7.0,False,,False,True,2023 Bahrain,27.2,31.1
0 days 01:09:20.213000,BOT,77,0 days 00:01:39.823000,4.0,1.0,,,0 days 00:00:31.568000,0 days 00:00:43.543000,0 days 00:00:24.712000,0 days 01:08:12.002000,0 days 01:08:55.545000,0 days 01:09:20.257000,226.0,244.0,277.0,307.0,False,SOFT,4.0,True,Alfa Romeo,0 days 01:07:40.390000,2023-03-05 15:08:42.239,1,8.0,False,,False,True,2023 Bahrain,27.2,31.1
0 days 01:09:20.815000,STR,18,0 days 00:01:39.745000,4.0,1.0,,,0 days 00:00:31.274000,0 days 00:00:43.798000,0 days 00:00:24.673000,0 days 01:08:12.401000,0 days 01:08:56.199000,0 days 01:09:20.872000,226.0,242.0,284.0,320.0,False,SOFT,7.0,False,Aston Martin,0 days 01:07:41.070000,2023-03-05 15:08:42.919,1,9.0,False,,False,True,2023 Bahrain,27.2,31.1
0 days 01:09:22.749000,OCO,31,0 days 00:01:39.543000,4.0,1.0,,,0 days 00:00:31.349000,0 days 00:00:43.518000,0 days 00:00:24.676000,0 days 01:08:14.587000,0 days 01:08:58.105000,0 days 01:09:22.781000,226.0,245.0,279.0,327.0,True,SOFT,7.0,False,Alpine,0 days 01:07:43.206000,2023-03-05 15:08:45.055,1,10.0,False,,False,True,2023 Bahrain,27.2,31.1
0 days 01:09:23.670000,ALB,23,0 days 00:01:39.761000,4.0,1.0,,,0 days 00:00:31.226000,0 days 00:00:43.808000,0 days 00:00:24.727000,0 days 01:08:15.192000,0 days 01:08:59,0 days 01:09:23.727000,229.0,247.0,288.0,324.0,True,SOFT,4.0,True,Williams,0 days 01:07:43.909000,2023-03-05 15:08:45.758,1,11.0,False,,False,True,2023 Bahrain,27.2,31.1
0 days 01:09:24.724000,NOR,4,0 days 00:01:42.267000,4.0,1.0,,,0 days 00:00:32.947000,0 days 00:00:44.387000,0 days 00:00:24.933000,0 days 01:08:15.404000,0 days 01:08:59.791000,0 days 01:09:24.724000,227.0,224.0,283.0,286.0,False,SOFT,4.0,True,McLaren,0 days 01:07:42.457000,2023-03-05 15:08:44.306,1,12.0,False,,False,True,2023 Bahrain,27.2,31.1
0 days 01:09:25.198000,SAR,2,0 days 00:01:40.644000,4.0,1.0,,,0 days 00:00:31.421000,0 days 00:00:44.124000,0 days 00:00:25.099000,0 days 01:08:15.979000,0 days 01:09:00.103000,0 days 01:09:25.202000,228.0,242.0,288.0,327.0,False,SOFT,4.0,True,Williams,0 days 01:07:44.554000,2023-03-05 15:08:46.403,1,13.0,False,,False,True,2023 Bahrain,27.2,31.1
0 days 01:09:25.704000,TSU,22,0 days 00:01:39.950000,4.0,1.0,,,0 days 00:00:31.259000,0 days 00:00:43.590000,0 days 00:00:25.101000,0 days 01:08:17.041000,0 days 01:09:00.631000,0 days 01:09:25.732000,225.0,248.0,286.0,317.0,True,SOFT,4.0,True,AlphaTauri,0 days 01:07:45.754000,2023-03-05 15:08:47.603,1,14.0,False,,False,True,2023 Bahrain,27.2,31.1
0 days 01:09:26.430000,HUL,27,0 days 00:01:41.004000,4.0,1.0,,,0 days 00:00:32.225000,0 days 00:00:43.817000,0 days 00:00:24.962000,0 days 01:08:17.678000,0 days 01:09:01.495000,0 days 01:09:26.457000,227.0,248.0,285.0,328.0,False,SOFT,7.0,False,Haas F1 Team,0 days 01:07:45.426000,2023-03-05 15:08:47.275,1,15.0,False,,False,True,2023 Bahrain,27.2,31.1
0 days 01:09:27.336000,PIA,81,0 days 00:01:40.718000,4.0,1.0,,,0 days 00:00:31.831000,0 days 00:00:44.079000,0 days 00:00:24.808000,0 days 01:08:18.486000,0 days 01:09:02.565000,0 days 01:09:27.373000,227.0,244.0,281.0,327.0,False,SOFT,4.0,True,McLaren,0 days 01:07:46.618000,2023-03-05 15:08:48.467,1,16.0,False,,False,True,2023 Bahrain,27.2,31.1
0 days 01:09:27.890000,ZHO,24,0 days 00:01:40.853000,4.0,1.0,,,0 days 00:00:31.457000,0 days 00:00:44.600000,0 days 00:00:24.796000,0 days 01:08:18.526000,0 days 01:09:03.126000,0 days 01:09:27.922000,,244.0,284.0,323.0,False,SOFT,4.0,True,Alfa Romeo,0 days 01:07:47.037000,2023-03-05 15:08:48.886,1,17.0,False,,False,True,2023 Bahrain,27.2,31.1
0 days 01:09:28.507000,GAS,10,0 days 00:01:40.894000,4.0,1.0,,,0 days 00:00:31.514000,0 days 00:00:44.492000,0 days 00:00:24.888000,0 days 01:08:19.136000,0 days 01:09:03.628000,0 days 01:09:28.516000,223.0,237.0,284.0,311.0,False,SOFT,4.0,True,Alpine,0 days 01:07:47.613000,2023-03-05 15:08:49.462,1,18.0,False,,False,True,2023 Bahrain,27.2,31.1
0 days 01:09:29.418000,DEV,21,0 days 00:01:40.373000,4.0,1.0,,,0 days 00:00:31.611000,0 days 00:00:43.900000,0 days 00:00:24.862000,0 days 01:08:20.705000,0 days 01:09:04.605000,0 days 01:09:29.467000,,237.0,283.0,302.0,True,SOFT,4.0,True,AlphaTauri,0 days 01:07:49.045000,2023-03-05 15:08:50.894,1,19.0,False,,False,True,2023 Bahrain,27.2,31.1
0 days 01:09:30.485000,MAG,20,0 days 00:01:40.773000,4.0,1.0,,,0 days 00:00:31.755000,0 days 00:00:44.045000,0 days 00:00:24.973000,0 days 01:08:21.497000,0 days 01:09:05.542000,0 days 01:09:30.515000,229.0,239.0,284.0,303.0,True,HARD,4.0,True,Haas F1 Team,0 days 01:07:49.712000,2023-03-05 15:08:51.561,1,20.0,False,,False,True,2023 Bahrain,27.2,31.1
0 days 01:10:47.893000,VER,1,0 days 00:01:38.035000,5.0,1.0,,,0 days 00:00:31.244000,0 days 00:00:42.724000,0 days 00:00:24.067000,0 days 01:09:41.161000,0 days 01:10:23.885000,0 days 01:10:47.952000,,239.0,278.0,290.0,False,SOFT,8.0,False,Red Bull Racing,0 days 01:09:09.858000,2023-03-05 15:10:11.707,1,1.0,False,,False,True,2023 Bahrain,27.2,31.0
0 days 01:10:52.010000,LEC,16,0 days 00:01:38.664000,5.0,1.0,,,0 days 00:00:31.543000,0 days 00:00:42.943000,0 days 00:00:24.178000,0 days 01:09:44.938000,0 days 01:10:27.881000,0 days 01:10:52.059000,,255.0,281.0,307.0,False,SOFT,5.0,True,Ferrari,0 days 01:09:13.346000,2023-03-05 15:10:15.195,1,2.0,False,,False,True,2023 Bahrain,27.2,31.0
0 days 01:10:52.800000,PER,11,0 days 00:01:38.404000,5.0,1.0,,,0 days 00:00:31.231000,0 days 00:00:42.944000,0 days 00:00:24.229000,0 days 01:09:45.652000,0 days 01:10:28.596000,0 days 01:10:52.825000,232.0,250.0,286.0,299.0,True,SOFT,8.0,False,Red Bull Racing,0 days 01:09:14.396000,2023-03-05 15:10:16.245,1,3.0,False,,False,True,2023 Bahrain,27.2,31.0
0 days 01:10:54.630000,SAI,55,0 days 00:01:39.128000,5.0,1.0,,,0 days 00:00:31.048000,0 days 00:00:43.623000,0 days 00:00:24.457000,0 days 01:09:46.616000,0 days 01:10:30.239000,0 days 01:10:54.696000,227.0,241.0,281.0,315.0,False,SOFT,8.0,False,Ferrari,0 days 01:09:15.502000,2023-03-05 15:10:17.351,1,4.0,False,,False,True,2023 Bahrain,27.2,31.0
0 days 01:10:56.090000,HAM,44,0 days 00:01:39.335000,5.0,1.0,,,0 days 00:00:31.350000,0 days 00:00:43.508000,0 days 00:00:24.477000,0 days 01:09:48.145000,0 days 01:10:31.653000,0 days 01:10:56.130000,230.0,246.0,281.0,308.0,False,SOFT,8.0,False,Mercedes,0 days 01:09:16.755000,2023-03-05 15:10:18.604,1,5.0,False,,False,True,2023 Bahrain,27.2,31.0
0 days 01:10:57.038000,RUS,63,0 days 00:01:39.549000,5.0,1.0,,,0 days 00:00:31.367000,0 days 00:00:43.763000,0 days 00:00:24.419000,0 days 01:09:48.870000,0 days 01:10:32.633000,0 days 01:10:57.052000,227.0,243.0,286.0,314.0,False,SOFT,8.0,False,Mercedes,0 days 01:09:17.489000,2023-03-05 15:10:19.338,1,6.0,False,,False,True,2023 Bahrain,27.2,31.0
0 days 01:10:58.593000,ALO,14,0 days 00:01:39.662000,5.0,1.0,,,0 days 00:00:31.705000,0 days 00:00:43.553000,0 days 00:00:24.404000,0 days 01:09:50.697000,0 days 01:10:34.250000,0 days 01:10:58.654000,225.0,235.0,279.0,301.0,False,SOFT,8.0,False,Aston Martin,0 days 01:09:18.931000,2023-03-05 15:10:20.780,1,7.0,False,,False,True,2023 Bahrain,27.2,31.0
0 days 01:10:59.959000,STR,18,0 days 00:01:39.144000,5.0,1.0,,,0 days 00:00:31.135000,0 days 00:00:43.479000,0 days 00:00:24.530000,0 days 01:09:52.007000,0 days 01:10:35.486000,0 days 01:11:00.016000,227.0,248.0,279.0,323.0,True,SOFT,8.0,False,Aston Martin,0 days 01:09:20.815000,2023-03-05 15:10:22.664,1,8.0,False,,False,True,2023 Bahrain,27.2,31.0
0 days 01:11:01.246000,BOT,77,0 days 00:01:41.033000,5.0,1.0,,,0 days 00:00:32.204000,0 days 00:00:44.132000,0 days 00:00:24.697000,0 days 01:09:52.461000,0 days 01:10:36.593000,0 days 01:11:01.290000,,239.0,276.0,297.0,False,SOFT,5.0,True,Alfa Romeo,0 days 01:09:20.213000,2023-03-05 15:10:22.062,1,9.0,False,,False,True,2023 Bahrain,27.2,31.0
0 days 01:11:03.030000,OCO,31,0 days 00:01:40.281000,5.0,1.0,,,0 days 00:00:31.709000,0 days 00:00:43.727000,0 days 00:00:24.845000,0 days 01:09:54.490000,0 days 01:10:38.217000,0 days 01:11:03.062000,,241.0,279.0,297.0,False,SOFT,8.0,False,Alpine,0 days 01:09:22.749000,2023-03-05 15:10:24.598,1,10.0,False,,False,True,2023 Bahrain,27.2,31.0
0 days 01:11:04.276000,ALB,23,0 days 00:01:40.606000,5.0,1.0,,,0 days 00:00:31.480000,0 days 00:00:44.210000,0 days 00:00:24.916000,0 days 01:09:55.207000,0 days 01:10:39.417000,0 days 01:11:04.333000,,241.0,284.0,321.0,False,SOFT,5.0,True,Williams,0 days 01:09:23.670000,2023-03-05 15:10:25.519,1,11.0,False,,False,True,2023 Bahrain,27.2,31.0
0 days 01:11:05.388000,NOR,4,0 days 00:01:40.664000,5.0,1.0,,,0 days 00:00:32.022000,0 days 00:00:43.875000,0 days 00:00:24.767000,0 days 01:09:56.746000,0 days 01:10:40.621000,0 days 01:11:05.388000,225.0,248.0,278.0,315.0,False,SOFT,5.0,True,McLaren,0 days 01:09:24.724000,2023-03-05 15:10:26.573,1,12.0,False,,False,True,2023 Bahrain,27.2,31.0
0 days 01:11:06.100000,SAR,2,0 days 00:01:40.902000,5.0,1.0,,,0 days 00:00:31.603000,0 days 00:00:44.497000,0 days 00:00:24.802000,0 days 01:09:56.805000,0 days 01:10:41.302000,0 days 01:11:06.104000,229.0,243.0,282.0,310.0,False,SOFT,5.0,True,Williams,0 days 01:09:25.198000,2023-03-05 15:10:27.047,1,13.0,False,,False,True,2023 Bahrain,27.2,31.0
0 days 01:11:06.835000,TSU,22,0 days 00:01:41.131000,5.0,1.0,,,0 days 00:00:31.566000,0 days 00:00:44.562000,0 days 00:00:25.003000,0 days 01:09:57.298000,0 days 01:10:41.860000,0 days 01:11:06.863000,227.0,251.0,284.0,302.0,False,SOFT,5.0,True,AlphaTauri,0 days 01:09:25.704000,2023-03-05 15:10:27.553,1,14.0,False,,False,True,2023 Bahrain,27.2,31.0
0 days 01:11:07.432000,HUL,27,0 days 00:01:41.002000,5.0,1.0,,,0 days 00:00:31.560000,0 days 00:00:44.453000,0 days 00:00:24.989000,0 days 01:09:58.017000,0 days 01:10:42.470000,0 days 01:11:07.459000,230.0,246.0,286.0,318.0,False,SOFT,8.0,False,Haas F1 Team,0 days 01:09:26.430000,2023-03-05 15:10:28.279,1,15.0,False,,False,True,2023 Bahrain,27.2,31.0
0 days 01:11:08.198000,PIA,81,0 days 00:01:40.862000,5.0,1.0,,,0 days 00:00:31.846000,0 days 00:00:44.060000,0 days 00:00:24.956000,0 days 01:09:59.219000,0 days 01:10:43.279000,0 days 01:11:08.235000,228.0,232.0,284.0,309.0,False,SOFT,5.0,True,McLaren,0 days 01:09:27.336000,2023-03-05 15:10:29.185,1,16.0,False,,False,True,2023 Bahrain,27.2,31.0
0 days 01:11:08.704000,ZHO,24,0 days 00:01:40.814000,5.0,1.0,,,0 days 00:00:31.580000,0 days 00:00:44.334000,0 days 00:00:24.900000,0 days 01:09:59.502000,0 days 01:10:43.836000,0 days 01:11:08.736000,226.0,248.0,284.0,325.0,False,SOFT,5.0,True,Alfa Romeo,0 days 01:09:27.890000,2023-03-05 15:10:29.739,1,17.0,False,,False,True,2023 Bahrain,27.2,31.0
0 days 01:11:09.325000,GAS,10,0 days 00:01:40.818000,5.0,1.0,,,0 days 00:00:31.705000,0 days 00:00:44.192000,0 days 00:00:24.921000,0 days 01:10:00.221000,0 days 01:10:44.413000,0 days 01:11:09.334000,,241.0,285.0,299.0,False,SOFT,5.0,True,Alpine,0 days 01:09:28.507000,2023-03-05 15:10:30.356,1,18.0,False,,False,True,2023 Bahrain,27.2,31.0
0 days 01:11:10.048000,DEV,21,0 days 00:01:40.630000,5.0,1.0,,,0 days 00:00:31.428000,0 days 00:00:44.155000,0 days 00:00:25.047000,0 days 01:10:00.895000,0 days 01:10:45.050000,0 days 01:11:10.097000,228.0,239.0,284.0,318.0,False,SOFT,5.0,True,AlphaTauri,0 days 01:09:29.418000,2023-03-05 15:10:31.267,1,19.0,False,,False,True,2023 Bahrain,27.2,31.0
0 days 01:11:11.825000,MAG,20,0 days 00:01:41.340000,5.0,1.0,,,0 days 00:00:31.769000,0 days 00:00:44.572000,0 days 00:00:24.999000,0 days 01:10:02.284000,0 days 01:10:46.856000,0 days 01:11:11.855000,228.0,239.0,280.0,314.0,False,HARD,5.0,True,Haas F1 Team,0 days 01:09:30.485000,2023-03-05 15:10:32.334,1,20.0,False,,False,True,2023 Bahrain,27.2,31.0
0 days 01:12:25.879000,VER,1,0 days 00:01:37.986000,6.0,1.0,,,0 days 00:00:31.341000,0 days 00:00:42.632000,0 days 00:00:24.013000,0 days 01:11:19.293000,0 days 01:12:01.925000,0 days 01:12:25.938000,229.0,239.0,279.0,291.0,False,SOFT,9.0,False,Red Bull Racing,0 days 01:10:47.893000,2023-03-05 15:11:49.742,1,1.0,False,,False,True,2023 Bahrain,27.1,31.0
0 days 01:12:30.582000,LEC,16,0 days 00:01:38.572000,6.0,1.0,,,0 days 00:00:31.444000,0 days 00:00:43.037000,0 days 00:00:24.091000,0 days 01:11:23.503000,0 days 01:12:06.540000,0 days 01:12:30.631000,,242.0,280.0,302.0,True,SOFT,6.0,True,Ferrari,0 days 01:10:52.010000,2023-03-05 15:11:53.859,1,2.0,False,,False,True,2023 Bahrain,27.1,31.0
0 days 01:12:31.518000,PER,11,0 days 00:01:38.718000,6.0,1.0,,,0 days 00:00:31.276000,0 days 00:00:43.043000,0 days 00:00:24.399000,0 days 01:11:24.101000,0 days 01:12:07.144000,0 days 01:12:31.543000,231.0,246.0,286.0,309.0,False,SOFT,9.0,False,Red Bull Racing,0 days 01:10:52.800000,2023-03-05 15:11:54.649,1,3.0,False,,False,True,2023 Bahrain,27.1,31.0
0 days 01:12:34.104000,SAI,55,0 days 00:01:39.474000,6.0,1.0,,,0 days 00:00:31.469000,0 days 00:00:43.498000,0 days 00:00:24.507000,0 days 01:11:26.165000,0 days 01:12:09.663000,0 days 01:12:34.170000,226.0,241.0,280.0,306.0,False,SOFT,9.0,False,Ferrari,0 days 01:10:54.630000,2023-03-05 15:11:56.479,1,4.0,False,,False,True,2023 Bahrain,27.1,31.0
0 days 01:12:35.846000,HAM,44,0 days 00:01:39.756000,6.0,1.0,,,0 days 00:00:31.434000,0 days 00:00:43.751000,0 days 00:00:24.571000,0 days 01:11:27.564000,0 days 01:12:11.315000,0 days 01:12:35.886000,231.0,245.0,282.0,309.0,False,SOFT,9.0,False,Mercedes,0 days 01:10:56.090000,2023-03-05 15:11:57.939,1,5.0,False,,False,True,2023 Bahrain,27.1,31.0
0 days 01:12:36.531000,RUS,63,0 days 00:01:39.493000,6.0,1.0,,,0 days 00:00:31.196000,0 days 00:00:43.619000,0 days 00:00:24.678000,0 days 01:11:28.248000,0 days 01:12:11.867000,0 days 01:12:36.545000,228.0,255.0,289.0,323.0,False,SOFT,9.0,False,Mercedes,0 days 01:10:57.038000,2023-03-05 15:11:58.887,1,6.0,False,,False,True,2023 Bahrain,27.1,31.0
0 days 01:12:38.267000,ALO,14,0 days 00:01:39.674000,6.0,1.0,,,0 days 00:00:31.695000,0 days 00:00:43.482000,0 days 00:00:24.497000,0 days 01:11:30.349000,0 days 01:12:13.831000,0 days 01:12:38.328000,224.0,240.0,280.0,306.0,False,SOFT,9.0,False,Aston Martin,0 days 01:10:58.593000,2023-03-05 15:12:00.442,1,7.0,False,,False,True,2023 Bahrain,27.1,31.0
0 days 01:12:39.673000,STR,18,0 days 00:01:39.714000,6.0,1.0,,,0 days 00:00:31.536000,0 days 00:00:43.590000,0 days 00:00:24.588000,0 days 01:11:31.552000,0 days 01:12:15.142000,0 days 01:12:39.730000,229.0,230.0,279.0,298.0,False,SOFT,9.0,False,Aston Martin,0 days 01:10:59.959000,2023-03-05 15:12:01.808,1,8.0,False,,False,True,2023 Bahrain,27.1,31.0
0 days 01:12:41.511000,BOT,77,0 days 00:01:40.265000,6.0,1.0,,,0 days 00:00:31.687000,0 days 00:00:43.789000,0 days 00:00:24.789000,0 days 01:11:32.977000,0 days 01:12:16.766000,0 days 01:12:41.555000,229.0,239.0,276.0,292.0,False,SOFT,6.0,True,Alfa Romeo,0 days 01:11:01.246000,2023-03-05 15:12:03.095,1,9.0,False,,False,True,2023 Bahrain,27.1,31.0
0 days 01:12:43.361000,OCO,31,0 days 00:01:40.331000,6.0,1.0,,,0 days 00:00:31.767000,0 days 00:00:43.724000,0 days 00:00:24.840000,0 days 01:11:34.829000,0 days 01:12:18.553000,0 days 01:12:43.393000,227.0,244.0,279.0,,False,SOFT,9.0,False,Alpine,0 days 01:11:03.030000,2023-03-05 15:12:04.879,1,10.0,False,,False,True,2023 Bahrain,27.1,31.0
0 days 01:12:45.020000,ALB,23,0 days 00:01:40.744000,6.0,1.0,,,0 days 00:00:31.764000,0 days 00:00:44.077000,0 days 00:00:24.903000,0 days 01:11:36.097000,0 days 01:12:20.174000,0 days 01:12:45.077000,227.0,242.0,283.0,312.0,False,SOFT,6.0,True,Williams,0 days 01:11:04.276000,2023-03-05 15:12:06.125,1,11.0,False,,False,True,2023 Bahrain,27.1,31.0
0 days 01:12:46.202000,NOR,4,0 days 00:01:40.814000,6.0,1.0,,,0 days 00:00:31.980000,0 days 00:00:44.010000,0 days 00:00:24.824000,0 days 01:11:37.368000,0 days 01:12:21.378000,0 days 01:12:46.202000,227.0,243.0,279.0,297.0,False,SOFT,6.0,True,McLaren,0 days 01:11:05.388000,2023-03-05 15:12:07.237,1,12.0,False,,False,True,2023 Bahrain,27.1,30.9
0 days 01:12:46.891000,SAR,2,0 days 00:01:40.791000,6.0,1.0,,,0 days 00:00:31.776000,0 days 00:00:44.129000,0 days 00:00:24.886000,0 days 01:11:37.880000,0 days 01:12:22.009000,0 days 01:12:46.895000,230.0,240.0,287.0,303.0,False,SOFT,6.0,True,Williams,0 days 01:11:06.100000,2023-03-05 15:12:07.949,1,13.0,False,,False,True,2023 Bahrain,27.1,30.9
0 days 01:12:47.721000,TSU,22,0 days 00:01:40.886000,6.0,1.0,,,0 days 00:00:31.671000,0 days 00:00:44.172000,0 days 00:00:25.043000,0 days 01:11:38.534000,0 days 01:12:22.706000,0 days 01:12:47.749000,230.0,251.0,285.0,311.0,False,SOFT,6.0,True,AlphaTauri,0 days 01:11:06.835000,2023-03-05 15:12:08.684,1,14.0,False,,False,True,2023 Bahrain,27.1,30.9
0 days 01:12:48.434000,HUL,27,0 days 00:01:41.002000,6.0,1.0,,,0 days 00:00:31.566000,0 days 00:00:44.338000,0 days 00:00:25.098000,0 days 01:11:39.025000,0 days 01:12:23.363000,0 days 01:12:48.461000,,248.0,286.0,323.0,False,SOFT,9.0,False,Haas F1 Team,0 days 01:11:07.432000,2023-03-05 15:12:09.281,1,15.0,False,,False,True,2023 Bahrain,27.1,30.9
0 days 01:12:49.309000,PIA,81,0 days 00:01:41.111000,6.0,1.0,,,0 days 00:00:31.694000,0 days 00:00:44.425000,0 days 00:00:24.992000,0 days 01:11:39.929000,0 days 01:12:24.354000,0 days 01:12:49.346000,223.0,241.0,284.0,317.0,False,SOFT,6.0,True,McLaren,0 days 01:11:08.198000,2023-03-05 15:12:10.047,1,16.0,False,,False,True,2023 Bahrain,27.1,30.9
0 days 01:12:49.860000,ZHO,24,0 days 00:01:41.156000,6.0,1.0,,,0 days 00:00:31.782000,0 days 00:00:44.431000,0 days 00:00:24.943000,0 days 01:11:40.518000,0 days 01:12:24.949000,0 days 01:12:49.892000,224.0,237.0,284.0,308.0,False,SOFT,6.0,True,Alfa Romeo,0 days 01:11:08.704000,2023-03-05 15:12:10.553,1,17.0,False,,False,True,2023 Bahrain,27.1,30.9
0 days 01:12:50.435000,GAS,10,0 days 00:01:41.110000,6.0,1.0,,,0 days 00:00:31.573000,0 days 00:00:44.534000,0 days 00:00:25.003000,0 days 01:11:40.907000,0 days 01:12:25.441000,0 days 01:12:50.444000,225.0,242.0,284.0,313.0,False,SOFT,6.0,True,Alpine,0 days 01:11:09.325000,2023-03-05 15:12:11.174,1,18.0,False,,False,True,2023 Bahrain,27.1,30.9
0 days 01:12:51.173000,DEV,21,0 days 00:01:41.125000,6.0,1.0,,,0 days 00:00:31.563000,0 days 00:00:44.451000,0 days 00:00:25.111000,0 days 01:11:41.660000,0 days 01:12:26.111000,0 days 01:12:51.222000,229.0,243.0,284.0,320.0,False,SOFT,6.0,True,AlphaTauri,0 days 01:11:10.048000,2023-03-05 15:12:11.897,1,19.0,False,,False,True,2023 Bahrain,27.1,30.9
0 days 01:12:52.950000,MAG,20,0 days 00:01:41.125000,6.0,1.0,,,0 days 00:00:32.023000,0 days 00:00:44.289000,0 days 00:00:24.813000,0 days 01:11:43.878000,0 days 01:12:28.167000,0 days 01:12:52.980000,227.0,239.0,279.0,299.0,False,HARD,6.0,True,Haas F1 Team,0 days 01:11:11.825000,2023-03-05 15:12:13.674,1,20.0,False,,False,True,2023 Bahrain,27.1,30.9
0 days 01:14:03.900000,VER,1,0 days 00:01:38.021000,7.0,1.0,,,0 days 00:00:31.290000,0 days 00:00:42.763000,0 days 00:00:23.968000,0 days 01:12:57.228000,0 days 01:13:39.991000,0 days 01:14:03.959000,230.0,239.0,279.0,293.0,False,SOFT,10.0,False,Red Bull Racing,0 days 01:12:25.879000,2023-03-05 15:13:27.728,1,1.0,False,,False,True,2023 Bahrain,27.1,30.9
0 days 01:14:09.273000,LEC,16,0 days 00:01:38.691000,7.0,1.0,,,0 days 00:00:31.441000,0 days 00:00:43.080000,0 days 00:00:24.170000,0 days 01:13:02.072000,0 days 01:13:45.152000,0 days 01:14:09.322000,227.0,242.0,281.0,304.0,False,SOFT,7.0,True,Ferrari,0 days 01:12:30.582000,2023-03-05 15:13:32.431,1,2.0,False,,False,True,2023 Bahrain,27.1,30.9
0 days 01:14:10.322000,PER,11,0 days 00:01:38.804000,7.0,1.0,,,0 days 00:00:31.214000,0 days 00:00:43.174000,0 days 00:00:24.416000,0 days 01:13:02.757000,0 days 01:13:45.931000,0 days 01:14:10.347000,230.0,237.0,282.0,298.0,False,SOFT,10.0,False,Red Bull Racing,0 days 01:12:31.518000,2023-03-05 15:13:33.367,1,3.0,False,,False,True,2023 Bahrain,27.1,30.9
0 days 01:14:13.606000,SAI,55,0 days 00:01:39.502000,7.0,1.0,,,0 days 00:00:31.546000,0 days 00:00:43.469000,0 days 00:00:24.487000,0 days 01:13:05.716000,0 days 01:13:49.185000,0 days 01:14:13.672000,227.0,241.0,280.0,305.0,False,SOFT,10.0,False,Ferrari,0 days 01:12:34.104000,2023-03-05 15:13:35.953,1,4.0,False,,False,True,2023 Bahrain,27.1,30.9
0 days 01:14:15.603000,HAM,44,0 days 00:01:39.757000,7.0,1.0,,,0 days 00:00:31.480000,0 days 00:00:43.664000,0 days 00:00:24.613000,0 days 01:13:07.366000,0 days 01:13:51.030000,0 days 01:14:15.643000,233.0,249.0,281.0,310.0,False,SOFT,10.0,False,Mercedes,0 days 01:12:35.846000,2023-03-05 15:13:37.695,1,5.0,False,,False,True,2023 Bahrain,27.1,30.9
0 days 01:14:16.587000,RUS,63,0 days 00:01:40.056000,7.0,1.0,,,0 days 00:00:31.589000,0 days 00:00:43.827000,0 days 00:00:24.640000,0 days 01:13:08.134000,0 days 01:13:51.961000,0 days 01:14:16.601000,223.0,250.0,286.0,319.0,False,SOFT,10.0,False,Mercedes,0 days 01:12:36.531000,2023-03-05 15:13:38.380,1,6.0,False,,False,True,2023 Bahrain,27.1,30.9
0 days 01:14:17.996000,ALO,14,0 days 00:01:39.729000,7.0,1.0,,,0 days 00:00:31.675000,0 days 00:00:43.494000,0 days 00:00:24.560000,0 days 01:13:10.003000,0 days 01:13:53.497000,0 days 01:14:18.057000,227.0,233.0,280.0,305.0,False,SOFT,10.0,False,Aston Martin,0 days 01:12:38.267000,2023-03-05 15:13:40.116,1,7.0,False,,False,True,2023 Bahrain,27.1,30.9
0 days 01:14:19.618000,STR,18,0 days 00:01:39.945000,7.0,1.0,,,0 days 00:00:31.558000,0 days 00:00:43.832000,0 days 00:00:24.555000,0 days 01:13:11.288000,0 days 01:13:55.120000,0 days 01:14:19.675000,230.0,236.0,279.0,295.0,False,SOFT,10.0,False,Aston Martin,0 days 01:12:39.673000,2023-03-05 15:13:41.522,1,8.0,False,,False,True,2023 Bahrain,27.1,30.9
0 days 01:14:22.075000,BOT,77,0 days 00:01:40.564000,7.0,1.0,,,0 days 00:00:31.983000,0 days 00:00:43.920000,0 days 00:00:24.661000,0 days 01:13:13.538000,0 days 01:13:57.458000,0 days 01:14:22.119000,226.0,238.0,276.0,293.0,False,SOFT,7.0,True,Alfa Romeo,0 days 01:12:41.511000,2023-03-05 15:13:43.360,1,9.0,True,TRACK LIMITS AT TURN 4 LAP 7 ,False,True,2023 Bahrain,27.1,30.9
0 days 01:14:23.849000,OCO,31,0 days 00:01:40.488000,7.0,1.0,,,0 days 00:00:31.819000,0 days 00:00:43.773000,0 days 00:00:24.896000,0 days 01:13:15.212000,0 days 01:13:58.985000,0 days 01:14:23.881000,,243.0,279.0,,False,SOFT,10.0,False,Alpine,0 days 01:12:43.361000,2023-03-05 15:13:45.210,1,10.0,False,,False,True,2023 Bahrain,27.1,30.9
