Compound,AirTemp,TrackTemp,Driver,race,LapTimeSeconds
HARD,22.1,30.2,PIA,2023 Spain,80.449
MEDIUM,22.1,30.2,GAS,2023 Spain,80.433
SOFT,22.1,30.2,LEC,2023 Spain,80.374
HARD,22.1,30.2,DEV,2023 Spain,80.923
HARD,22.1,30.2,HUL,2023 Spain,79.177
HARD,22.1,30.2,BOT,2023 Spain,83.001
HARD,22.1,30.2,ALB,2023 Spain,81.159
HARD,22.1,30.2,SAR,2023 Spain,81.054
HARD,22.1,30.2,MAG,2023 Spain,80.679
MEDIUM,22.1,30.2,NOR,2023 Spain,80.248
HARD,22.1,30.2,VER,2023 Spain,78.89
MEDIUM,22.1,30.3,HAM,2023 Spain,78.927
MEDIUM,22.1,30.3,RUS,2023 Spain,79.698
MEDIUM,22.1,30.3,SAI,2023 Spain,82.307
HARD,22.1,30.3,PER,2023 Spain,78.784
SOFT,22.1,30.3,ALO,2023 Spain,80.435
MEDIUM,22.1,30.3,OCO,2023 Spain,84.355
HARD,22.1,30.3,ZHO,2023 Spain,80.371
HARD,22.1,30.3,PIA,2023 Spain,80.449
MEDIUM,22.1,30.3,GAS,2023 Spain,81.005
SOFT,22.1,30.3,LEC,2023 Spain,80.361
HARD,22.1,30.3,DEV,2023 Spain,80.77
HARD,22.1,30.3,STR,2023 Spain,100.11
MEDIUM,22.1,30.3,TSU,2023 Spain,97.984
HARD,22.1,30.3,HUL,2023 Spain,79.874
HARD,22.1,30.3,BOT,2023 Spain,81.606
HARD,22.0,30.4,ALB,2023 Spain,80.941
HARD,22.0,30.4,MAG,2023 Spain,80.085
HARD,22.0,30.4,SAR,2023 Spain,82.383
MEDIUM,22.0,30.4,NOR,2023 Spain,80.288
HARD,22.0,30.4,VER,2023 Spain,78.789
MEDIUM,22.0,30.4,HAM,2023 Spain,79.127
MEDIUM,22.0,30.4,RUS,2023 Spain,79.835
MEDIUM,22.0,30.4,SAI,2023 Spain,80.712
HARD,22.0,30.4,PER,2023 Spain,79.553
SOFT,22.0,30.4,ALO,2023 Spain,80.323
HARD,22.0,30.4,PIA,2023 Spain,80.911
MEDIUM,22.1,30.4,GAS,2023 Spain,80.884
HARD,22.1,30.4,ZHO,2023 Spain,84.35
SOFT,22.1,30.4,LEC,2023 Spain,80.554
HARD,22.1,30.4,DEV,2023 Spain,80.764
HARD,22.1,30.4,STR,2023 Spain,79.746
MEDIUM,22.1,30.4,TSU,2023 Spain,79.141
HARD,22.1,30.4,OCO,2023 Spain,100.678
HARD,22.1,30.4,HUL,2023 Spain,80.814
HARD,22.1,30.4,BOT,2023 Spain,81.789
HARD,22.1,30.4,ALB,2023 Spain,81.342
HARD,22.1,30.4,MAG,2023 Spain,80.459
MEDIUM,22.1,30.4,NOR,2023 Spain,80.499
HARD,22.1,30.4,SAR,2023 Spain,84.804
HARD,22.1,30.4,VER,2023 Spain,79.026
MEDIUM,22.1,30.4,HAM,2023 Spain,79.835
MEDIUM,22.1,30.4,RUS,2023 Spain,79.68
MEDIUM,22.1,30.4,SAI,2023 Spain,80.133
HARD,22.1,30.1,PER,2023 Spain,79.296
SOFT,22.1,30.1,ALO,2023 Spain,80.247
HARD,22.1,30.1,PIA,2023 Spain,80.497
MEDIUM,22.1,30.1,GAS,2023 Spain,80.466
SOFT,22.1,30.1,LEC,2023 Spain,80.676
HARD,22.1,30.1,DEV,2023 Spain,80.909
HARD,22.1,30.1,STR,2023 Spain,79.948
MEDIUM,22.1,30.1,TSU,2023 Spain,80.375
HARD,22.1,30.1,OCO,2023 Spain,79.679
HARD,22.1,30.1,HUL,2023 Spain,80.041
HARD,22.1,30.1,ZHO,2023 Spain,99.856
HARD,22.1,30.1,BOT,2023 Spain,83.289
HARD,22.1,30.1,MAG,2023 Spain,81.792
MEDIUM,22.1,30.1,NOR,2023 Spain,80.461
HARD,22.1,30.1,ALB,2023 Spain,86.232
HARD,22.1,30.1,VER,2023 Spain,79.417
MEDIUM,22.1,30.1,HAM,2023 Spain,79.732
HARD,22.1,30.1,SAR,2023 Spain,101.816
MEDIUM,22.1,30.1,RUS,2023 Spain,79.804
MEDIUM,22.1,30.1,SAI,2023 Spain,80.39
HARD,22.1,30.1,PER,2023 Spain,79.247
SOFT,22.1,30.1,ALO,2023 Spain,80.074
HARD,22.1,30.1,PIA,2023 Spain,80.607
MEDIUM,22.1,30.1,GAS,2023 Spain,80.404
SOFT,22.1,30.1,LEC,2023 Spain,80.458
HARD,22.1,30.1,STR,2023 Spain,80.024
MEDIUM,22.1,30.1,TSU,2023 Spain,80.12
HARD,22.1,30.1,OCO,2023 Spain,79.027
HARD,22.1,30.1,DEV,2023 Spain,84.278
HARD,22.1,30.1,HUL,2023 Spain,80.033
HARD,22.1,30.1,ZHO,2023 Spain,78.753
HARD,22.2,29.9,BOT,2023 Spain,81.948
HARD,22.2,29.9,MAG,2023 Spain,81.479
HARD,22.2,29.9,VER,2023 Spain,79.322
MEDIUM,22.2,29.9,NOR,2023 Spain,82.135
MEDIUM,22.2,29.9,HAM,2023 Spain,79.594
MEDIUM,22.2,29.9,ALB,2023 Spain,98.923
HARD,22.2,29.9,SAR,2023 Spain,79.318
MEDIUM,22.2,29.9,RUS,2023 Spain,79.73
MEDIUM,22.2,29.9,SAI,2023 Spain,80.151
HARD,22.2,29.9,PER,2023 Spain,79.31
SOFT,22.2,29.9,ALO,2023 Spain,79.851
HARD,22.1,29.9,PIA,2023 Spain,84.112
SOFT,22.1,29.9,LEC,2023 Spain,80.558
MEDIUM,22.1,29.9,GAS,2023 Spain,84.147
HARD,22.1,29.9,STR,2023 Spain,79.067
HARD,22.1,29.9,OCO,2023 Spain,79.368
MEDIUM,22.1,29.9,TSU,2023 Spain,80.766
HARD,22.1,29.9,HUL,2023 Spain,80.31
HARD,22.1,29.9,ZHO,2023 Spain,78.982
HARD,22.1,29.9,MAG,2023 Spain,79.939
HARD,22.1,29.9,VER,2023 Spain,79.388
MEDIUM,22.1,29.9,NOR,2023 Spain,80.469
MEDIUM,22.1,29.9,DEV,2023 Spain,98.438
HARD,22.1,29.9,BOT,2023 Spain,87.553
MEDIUM,22.1,29.9,HAM,2023 Spain,79.468
MEDIUM,22.1,29.9,ALB,2023 Spain,79.77
HARD,22.1,29.9,SAR,2023 Spain,79.622
MEDIUM,22.1,29.9,RUS,2023 Spain,79.611
MEDIUM,22.1,29.9,SAI,2023 Spain,80.053
HARD,22.1,29.9,PER,2023 Spain,79.191
SOFT,22.1,29.9,ALO,2023 Spain,79.832
SOFT,22.1,29.9,LEC,2023 Spain,80.219
HARD,22.1,29.9,STR,2023 Spain,79.53
HARD,22.1,29.9,OCO,2023 Spain,79.729
MEDIUM,22.1,29.9,TSU,2023 Spain,79.886
HARD,22.1,29.9,HUL,2023 Spain,80.031
HARD,22.1,29.9,ZHO,2023 Spain,79.119
MEDIUM,22.1,29.9,PIA,2023 Spain,98.905
HARD,22.1,29.9,GAS,2023 Spain,100.082
HARD,22.1,29.9,VER,2023 Spain,79.53
HARD,22.1,29.9,MAG,2023 Spain,82.531
MEDIUM,22.1,29.9,NOR,2023 Spain,79.881
MEDIUM,22.1,29.9,DEV,2023 Spain,79.346
MEDIUM,22.1,29.9,HAM,2023 Spain,79.523
MEDIUM,22.1,29.9,ALB,2023 Spain,79.546
HARD,22.1,29.9,SAR,2023 Spain,79.603
MEDIUM,22.1,29.9,RUS,2023 Spain,79.471
HARD,22.1,29.9,BOT,2023 Spain,103.035
HARD,22.1,29.9,PER,2023 Spain,79.201
MEDIUM,22.1,29.9,SAI,2023 Spain,84.28
SOFT,22.1,29.9,ALO,2023 Spain,79.84
HARD,22.1,29.9,STR,2023 Spain,79.819
SOFT,22.1,29.9,LEC,2023 Spain,83.726
HARD,22.1,29.9,OCO,2023 Spain,79.703
MEDIUM,22.1,29.9,TSU,2023 Spain,79.728
HARD,22.1,29.9,HUL,2023 Spain,80.039
HARD,22.1,29.9,ZHO,2023 Spain,79.065
MEDIUM,22.1,29.9,PIA,2023 Spain,78.679
HARD,22.1,29.9,GAS,2023 Spain,78.375
HARD,22.1,29.9,VER,2023 Spain,79.092
HARD,22.1,29.9,MAG,2023 Spain,80.194
MEDIUM,22.1,29.9,DEV,2023 Spain,78.594
MEDIUM,22.1,29.9,NOR,2023 Spain,80.992
MEDIUM,22.1,29.9,HAM,2023 Spain,79.187
MEDIUM,22.1,29.9,ALB,2023 Spain,79.5
HARD,22.1,29.9,SAR,2023 Spain,79.247
MEDIUM,22.1,29.9,RUS,2023 Spain,79.281
HARD,22.1,29.9,BOT,2023 Spain,80.472
HARD,22.1,29.9,PER,2023 Spain,78.907
SOFT,22.1,29.9,ALO,2023 Spain,79.9
HARD,22.1,29.9,SAI,2023 Spain,99.152
HARD,22.1,29.9,STR,2023 Spain,79.542
HARD,22.1,29.9,OCO,2023 Spain,79.696
MEDIUM,22.1,29.9,TSU,2023 Spain,79.615
HARD,22.1,29.9,HUL,2023 Spain,80.001
HARD,22.1,29.9,ZHO,2023 Spain,79.044
MEDIUM,22.1,29.9,PIA,2023 Spain,78.987
HARD,22.1,29.9,GAS,2023 Spain,78.577
HARD,22.1,29.9,VER,2023 Spain,78.912
HARD,22.1,29.9,LEC,2023 Spain,99.362
MEDIUM,22.1,29.9,DEV,2023 Spain,80.21
MEDIUM,22.1,29.9,NOR,2023 Spain,80.707
HARD,22.1,29.9,MAG,2023 Spain,86.156
MEDIUM,22.1,29.9,HAM,2023 Spain,79.078
MEDIUM,22.1,29.9,ALB,2023 Spain,79.639
HARD,22.1,29.9,SAR,2023 Spain,79.62
MEDIUM,22.1,29.9,RUS,2023 Spain,79.198
HARD,22.1,29.9,BOT,2023 Spain,79.706
HARD,22.1,29.9,PER,2023 Spain,79.068
SOFT,22.1,29.9,ALO,2023 Spain,80.13
HARD,22.1,29.9,SAI,2023 Spain,79.331
HARD,22.1,29.9,STR,2023 Spain,79.508
HARD,22.1,29.9,OCO,2023 Spain,79.7
MEDIUM,22.1,29.9,TSU,2023 Spain,79.645
HARD,22.1,29.9,ZHO,2023 Spain,79.073
MEDIUM,22.1,29.9,PIA,2023 Spain,78.864
HARD,22.1,29.9,HUL,2023 Spain,85.079
HARD,22.1,29.9,GAS,2023 Spain,78.658
HARD,22.1,29.9,VER,2023 Spain,78.97
HARD,22.1,29.9,LEC,2023 Spain,78.46
MEDIUM,22.1,29.9,DEV,2023 Spain,79.24
MEDIUM,22.1,29.9,NOR,2023 Spain,79.576
MEDIUM,22.1,29.8,HAM,2023 Spain,79.121
MEDIUM,22.1,29.8,ALB,2023 Spain,79.836
HARD,22.1,29.8,SAR,2023 Spain,79.805
MEDIUM,22.1,29.8,RUS,2023 Spain,79.296
MEDIUM,22.1,29.8,MAG,2023 Spain,98.274
HARD,22.1,29.8,BOT,2023 Spain,80.158
HARD,22.1,29.8,PER,2023 Spain,79.504
SOFT,22.1,29.8,ALO,2023 Spain,83.902
HARD,22.1,29.8,SAI,2023 Spain,79.241
HARD,22.1,29.8,STR,2023 Spain,80.121
HARD,22.1,29.8,OCO,2023 Spain,79.862
MEDIUM,22.1,29.8,TSU,2023 Spain,80.063
HARD,22.1,29.8,ZHO,2023 Spain,79.336
MEDIUM,22.1,29.8,PIA,2023 Spain,78.854
HARD,22.1,29.8,GAS,2023 Spain,78.804
HARD,22.1,29.6,VER,2023 Spain,79.104
HARD,22.1,29.6,LEC,2023 Spain,78.657
MEDIUM,22.1,29.6,DEV,2023 Spain,79.312
MEDIUM,22.1,29.6,NOR,2023 Spain,79.865
MEDIUM,22.1,29.6,HAM,2023 Spain,79.201
MEDIUM,22.1,29.6,HUL,2023 Spain,100.839
MEDIUM,22.1,29.6,ALB,2023 Spain,79.758
HARD,22.1,29.6,SAR,2023 Spain,79.835
MEDIUM,22.1,29.6,MAG,2023 Spain,78.069
MEDIUM,22.1,29.6,RUS,2023 Spain,82.981
HARD,22.1,29.6,PER,2023 Spain,79.6
HARD,22.1,29.6,BOT,2023 Spain,82.064
HARD,22.1,29.6,SAI,2023 Spain,79.325
HARD,22.1,29.8,STR,2023 Spain,79.671
HARD,22.1,29.8,OCO,2023 Spain,79.843
MEDIUM,22.1,29.8,TSU,2023 Spain,79.746
HARD,22.1,29.8,ZHO,2023 Spain,79.326
HARD,22.1,29.8,ALO,2023 Spain,98.759
MEDIUM,22.1,29.8,PIA,2023 Spain,79.08
HARD,22.1,29.8,GAS,2023 Spain,79.161
HARD,22.1,29.8,VER,2023 Spain,78.84
HARD,22.1,29.8,LEC,2023 Spain,78.634
MEDIUM,22.1,29.8,DEV,2023 Spain,78.931
MEDIUM,22.1,29.8,NOR,2023 Spain,79.925
MEDIUM,22.1,29.8,HAM,2023 Spain,78.965
MEDIUM,22.1,29.8,HUL,2023 Spain,78.912
MEDIUM,22.1,29.8,ALB,2023 Spain,79.654
HARD,22.1,29.8,SAR,2023 Spain,79.835
MEDIUM,22.1,29.8,MAG,2023 Spain,78.282
HARD,22.1,29.8,PER,2023 Spain,79.367
HARD,22.1,29.8,BOT,2023 Spain,79.292
SOFT,22.0,29.1,RUS,2023 Spain,97.181
HARD,22.0,29.1,SAI,2023 Spain,78.698
HARD,22.0,29.1,STR,2023 Spain,79.593
HARD,22.0,29.1,OCO,2023 Spain,79.654
MEDIUM,22.0,29.1,TSU,2023 Spain,79.714
HARD,22.0,29.1,ZHO,2023 Spain,79.122
HARD,22.0,29.1,ALO,2023 Spain,78.442
MEDIUM,22.0,29.1,PIA,2023 Spain,79.47
HARD,22.0,29.1,GAS,2023 Spain,79.092
HARD,22.0,29.1,VER,2023 Spain,79.109
HARD,22.0,29.1,LEC,2023 Spain,78.749
MEDIUM,22.0,29.1,DEV,2023 Spain,78.972
MEDIUM,22.0,29.1,NOR,2023 Spain,79.896
MEDIUM,22.0,29.1,HAM,2023 Spain,78.933
MEDIUM,22.0,29.1,HUL,2023 Spain,78.841
MEDIUM,22.0,29.1,ALB,2023 Spain,79.62
HARD,22.0,29.1,SAR,2023 Spain,79.653
MEDIUM,22.0,29.1,MAG,2023 Spain,78.851
HARD,22.0,29.1,PER,2023 Spain,78.907
HARD,22.0,29.1,BOT,2023 Spain,78.885
SOFT,22.0,29.1,RUS,2023 Spain,78.057
HARD,22.0,29.1,SAI,2023 Spain,78.562
HARD,22.0,29.1,STR,2023 Spain,79.477
HARD,22.0,29.1,OCO,2023 Spain,79.669
MEDIUM,22.0,29.1,TSU,2023 Spain,79.625
HARD,22.0,29.1,ZHO,2023 Spain,79.214
HARD,22.0,29.1,ALO,2023 Spain,78.321
MEDIUM,22.0,29.1,PIA,2023 Spain,79.397
HARD,22.0,29.1,GAS,2023 Spain,78.948
HARD,22.1,29.3,VER,2023 Spain,78.953
HARD,22.1,29.3,LEC,2023 Spain,78.709
MEDIUM,22.1,29.3,DEV,2023 Spain,79.111
MEDIUM,22.1,29.3,NOR,2023 Spain,80.146
MEDIUM,22.1,29.3,HAM,2023 Spain,79.183
MEDIUM,22.1,29.3,HUL,2023 Spain,79.121
MEDIUM,22.1,29.3,ALB,2023 Spain,79.525
HARD,22.1,29.3,SAR,2023 Spain,79.646
MEDIUM,22.1,29.3,MAG,2023 Spain,79.166
HARD,22.1,29.3,PER,2023 Spain,79.179
HARD,22.1,29.3,BOT,2023 Spain,78.956
SOFT,22.1,29.3,RUS,2023 Spain,77.875
HARD,22.1,29.3,SAI,2023 Spain,78.521
HARD,22.1,29.7,STR,2023 Spain,79.129
HARD,22.1,29.7,OCO,2023 Spain,79.618
MEDIUM,22.1,29.7,TSU,2023 Spain,79.492
HARD,22.1,29.7,ALO,2023 Spain,78.237
HARD,22.1,29.7,ZHO,2023 Spain,79.749
HARD,22.1,29.7,GAS,2023 Spain,79.191
MEDIUM,22.1,29.7,PIA,2023 Spain,81.667
HARD,22.1,29.7,VER,2023 Spain,79.093
HARD,22.1,29.7,LEC,2023 Spain,78.763
MEDIUM,22.1,29.7,DEV,2023 Spain,78.803
MEDIUM,22.1,29.7,NOR,2023 Spain,79.863
MEDIUM,22.1,29.7,HAM,2023 Spain,78.968
MEDIUM,22.1,29.7,HUL,2023 Spain,78.947
MEDIUM,22.1,29.7,ALB,2023 Spain,79.426
MEDIUM,22.1,29.7,MAG,2023 Spain,78.7
HARD,22.1,29.7,SAR,2023 Spain,80.875
HARD,22.1,29.7,PER,2023 Spain,79.4
HARD,22.1,29.7,BOT,2023 Spain,79.498
SOFT,22.0,29.5,RUS,2023 Spain,78.383
HARD,22.0,29.5,SAI,2023 Spain,78.635
HARD,22.0,29.5,STR,2023 Spain,79.413
HARD,22.0,29.5,OCO,2023 Spain,78.965
HARD,22.0,29.5,ALO,2023 Spain,78.083
MEDIUM,22.0,29.5,TSU,2023 Spain,80.145
HARD,22.0,29.5,ZHO,2023 Spain,79.276
HARD,22.0,29.5,GAS,2023 Spain,78.843
HARD,22.0,29.5,VER,2023 Spain,79.221
MEDIUM,22.0,29.5,PIA,2023 Spain,81.089
HARD,22.0,29.5,LEC,2023 Spain,79.918
MEDIUM,22.0,29.5,DEV,2023 Spain,79.009
MEDIUM,22.0,29.5,NOR,2023 Spain,79.826
MEDIUM,22.0,29.5,HUL,2023 Spain,79.272
MEDIUM,22.0,29.5,HAM,2023 Spain,82.701
MEDIUM,22.0,29.5,ALB,2023 Spain,79.712
MEDIUM,22.0,29.5,MAG,2023 Spain,79.105
HARD,22.0,29.5,SAR,2023 Spain,80.052
HARD,22.0,29.5,BOT,2023 Spain,79.208
HARD,22.0,29.5,PER,2023 Spain,83.039
SOFT,22.0,29.5,RUS,2023 Spain,78.488
HARD,22.0,29.5,SAI,2023 Spain,78.518
HARD,22.0,29.5,STR,2023 Spain,79.283
HARD,22.0,29.5,OCO,2023 Spain,79.163
HARD,22.0,29.5,ALO,2023 Spain,78.935
MEDIUM,22.0,29.5,TSU,2023 Spain,79.211
HARD,22.0,29.5,ZHO,2023 Spain,79.461
HARD,22.0,29.5,GAS,2023 Spain,78.845
HARD,22.0,29.5,VER,2023 Spain,78.768
MEDIUM,22.0,29.5,PIA,2023 Spain,79.227
HARD,22.0,29.5,LEC,2023 Spain,79.165
MEDIUM,22.0,28.7,DEV,2023 Spain,79.34
MEDIUM,22.0,28.7,NOR,2023 Spain,83.934
MEDIUM,22.0,28.7,HUL,2023 Spain,78.855
MEDIUM,22.0,28.7,ALB,2023 Spain,79.65
MEDIUM,22.0,28.7,MAG,2023 Spain,78.98
HARD,22.0,28.7,SAR,2023 Spain,80.019
HARD,22.0,28.7,BOT,2023 Spain,78.242
SOFT,22.0,28.7,HAM,2023 Spain,98.688
SOFT,22.0,28.7,RUS,2023 Spain,78.611
HARD,22.0,28.7,SAI,2023 Spain,78.562
SOFT,22.0,28.7,PER,2023 Spain,95.599
HARD,22.2,28.7,STR,2023 Spain,79.164
HARD,22.2,28.7,ALO,2023 Spain,78.833
HARD,22.2,28.7,OCO,2023 Spain,81.212
MEDIUM,22.2,28.7,TSU,2023 Spain,79.667
HARD,22.2,28.7,ZHO,2023 Spain,79.699
HARD,22.2,28.7,GAS,2023 Spain,78.796
HARD,22.2,28.7,LEC,2023 Spain,78.617
MEDIUM,22.2,28.7,PIA,2023 Spain,80.902
HARD,22.2,28.7,VER,2023 Spain,82.849
MEDIUM,22.2,28.7,DEV,2023 Spain,79.35
MEDIUM,22.2,28.7,HUL,2023 Spain,78.861
MEDIUM,22.2,28.7,ALB,2023 Spain,79.447
MEDIUM,22.2,28.7,MAG,2023 Spain,79.101
HARD,22.2,28.7,SAR,2023 Spain,79.942
HARD,22.2,28.7,BOT,2023 Spain,79.231
SOFT,22.2,28.7,NOR,2023 Spain,98.017
SOFT,22.2,28.7,HAM,2023 Spain,78.621
SOFT,22.0,28.6,RUS,2023 Spain,78.335
HARD,22.0,28.6,SAI,2023 Spain,78.595
SOFT,22.0,28.6,PER,2023 Spain,76.666
HARD,22.0,28.6,STR,2023 Spain,79.018
HARD,22.0,28.6,ALO,2023 Spain,78.543
HARD,22.0,28.6,OCO,2023 Spain,79.213
MEDIUM,22.0,28.6,TSU,2023 Spain,79.236
HARD,22.0,28.6,ZHO,2023 Spain,79.04
HARD,22.0,28.6,GAS,2023 Spain,79.006
HARD,22.0,28.6,LEC,2023 Spain,78.357
MEDIUM,22.0,28.6,PIA,2023 Spain,79.507
MEDIUM,22.0,28.6,DEV,2023 Spain,79.298
MEDIUM,22.0,28.6,HUL,2023 Spain,78.962
SOFT,22.0,28.6,VER,2023 Spain,97.231
MEDIUM,21.9,28.4,ALB,2023 Spain,79.39
MEDIUM,21.9,28.4,MAG,2023 Spain,79.345
HARD,21.9,28.4,SAR,2023 Spain,79.943
HARD,21.9,28.4,BOT,2023 Spain,79.531
SOFT,21.9,28.4,NOR,2023 Spain,78.809
SOFT,21.9,28.4,HAM,2023 Spain,78.564
SOFT,21.9,28.4,RUS,2023 Spain,78.504
SOFT,21.9,28.4,PER,2023 Spain,77.122
HARD,21.9,28.4,SAI,2023 Spain,79.738
HARD,21.9,28.4,STR,2023 Spain,78.998
HARD,21.9,28.4,ALO,2023 Spain,79.225
HARD,21.9,28.4,OCO,2023 Spain,79.177
MEDIUM,21.9,28.4,TSU,2023 Spain,79.028
HARD,21.9,28.4,ZHO,2023 Spain,79.086
HARD,21.9,28.4,GAS,2023 Spain,78.824
HARD,21.9,28.4,LEC,2023 Spain,78.558
MEDIUM,21.9,28.4,PIA,2023 Spain,79.358
MEDIUM,21.9,28.4,DEV,2023 Spain,79.186
MEDIUM,21.9,28.3,HUL,2023 Spain,78.776
SOFT,21.9,28.3,VER,2023 Spain,77.473
MEDIUM,21.9,28.3,ALB,2023 Spain,79.327
MEDIUM,21.9,28.3,MAG,2023 Spain,79.396
HARD,21.9,28.3,SAR,2023 Spain,79.943
SOFT,21.9,28.3,NOR,2023 Spain,77.287
SOFT,21.9,28.3,HAM,2023 Spain,77.529
HARD,21.9,28.3,BOT,2023 Spain,81.381
SOFT,21.9,28.3,RUS,2023 Spain,78.362
SOFT,21.9,28.3,PER,2023 Spain,77.543
HARD,21.9,28.3,SAI,2023 Spain,78.886
HARD,21.9,28.3,STR,2023 Spain,79.068
HARD,21.9,28.4,ALO,2023 Spain,78.536
HARD,21.9,28.4,OCO,2023 Spain,78.946
MEDIUM,21.9,28.4,TSU,2023 Spain,79.267
HARD,21.9,28.4,ZHO,2023 Spain,79.057
HARD,21.9,28.4,GAS,2023 Spain,78.991
HARD,21.9,28.4,LEC,2023 Spain,78.707
MEDIUM,21.9,28.4,PIA,2023 Spain,79.38
MEDIUM,21.9,28.4,DEV,2023 Spain,79.299
MEDIUM,21.9,28.4,HUL,2023 Spain,78.951
SOFT,21.9,28.4,VER,2023 Spain,77.766
MEDIUM,21.9,28.4,ALB,2023 Spain,79.347
MEDIUM,21.9,28.4,MAG,2023 Spain,79.311
HARD,21.9,28.4,SAR,2023 Spain,79.72
SOFT,21.9,28.4,NOR,2023 Spain,78.746
SOFT,21.9,28.4,HAM,2023 Spain,77.575
HARD,21.9,28.4,BOT,2023 Spain,80.104
SOFT,21.9,28.4,RUS,2023 Spain,78.133
SOFT,21.9,28.4,PER,2023 Spain,77.776
HARD,21.9,28.4,SAI,2023 Spain,78.513
HARD,21.9,28.4,STR,2023 Spain,78.933
HARD,21.9,28.4,ALO,2023 Spain,78.584
HARD,21.9,28.4,OCO,2023 Spain,79.057
MEDIUM,21.9,28.4,TSU,2023 Spain,79.246
HARD,21.9,28.4,ZHO,2023 Spain,79.147
HARD,21.9,28.4,GAS,2023 Spain,79.195
HARD,21.9,28.4,LEC,2023 Spain,78.853
MEDIUM,21.9,28.4,PIA,2023 Spain,79.453
MEDIUM,21.9,28.4,DEV,2023 Spain,79.035
SOFT,21.9,28.4,VER,2023 Spain,77.183
MEDIUM,21.9,28.4,HUL,2023 Spain,80.482
MEDIUM,21.9,28.4,ALB,2023 Spain,79.415
MEDIUM,21.9,28.2,MAG,2023 Spain,79.187
SOFT,21.9,28.2,NOR,2023 Spain,77.182
SOFT,21.9,28.2,HAM,2023 Spain,77.874
HARD,21.9,28.2,SAR,2023 Spain,81.834
HARD,21.9,28.2,BOT,2023 Spain,79.523
SOFT,21.9,28.2,RUS,2023 Spain,78.448
SOFT,21.9,28.2,PER,2023 Spain,77.484
HARD,21.9,28.2,SAI,2023 Spain,78.559
HARD,21.9,28.2,STR,2023 Spain,78.722
HARD,21.9,28.2,ALO,2023 Spain,78.749
HARD,21.9,28.2,OCO,2023 Spain,79.097
MEDIUM,21.9,28.2,TSU,2023 Spain,79.568
HARD,21.9,28.2,ZHO,2023 Spain,80.335
HARD,21.9,28.2,GAS,2023 Spain,79.565
HARD,21.9,28.2,LEC,2023 Spain,78.897
MEDIUM,21.9,28.2,PIA,2023 Spain,79.365
MEDIUM,21.9,28.2,DEV,2023 Spain,79.294
SOFT,21.9,28.1,VER,2023 Spain,77.306
MEDIUM,21.9,28.1,HUL,2023 Spain,79.721
MEDIUM,21.9,28.1,ALB,2023 Spain,79.343
MEDIUM,21.9,28.1,MAG,2023 Spain,79.389
SOFT,21.9,28.1,NOR,2023 Spain,77.939
SOFT,21.9,28.1,HAM,2023 Spain,77.725
HARD,21.9,28.1,SAR,2023 Spain,79.827
SOFT,21.9,28.1,RUS,2023 Spain,78.29
HARD,21.9,28.1,BOT,2023 Spain,81.435
SOFT,21.9,28.1,PER,2023 Spain,77.44
HARD,21.9,28.1,SAI,2023 Spain,78.725
HARD,21.9,28.1,STR,2023 Spain,79.041
HARD,21.9,28.1,ALO,2023 Spain,78.77
HARD,21.9,28.2,OCO,2023 Spain,79.365
MEDIUM,21.9,28.2,TSU,2023 Spain,79.182
HARD,21.9,28.2,ZHO,2023 Spain,79.425
HARD,21.9,28.2,GAS,2023 Spain,79.287
HARD,21.9,28.2,LEC,2023 Spain,78.871
MEDIUM,21.9,28.2,PIA,2023 Spain,79.396
MEDIUM,21.9,28.2,DEV,2023 Spain,79.164
SOFT,21.9,28.2,VER,2023 Spain,77.502
MEDIUM,21.9,28.2,HUL,2023 Spain,79.128
MEDIUM,21.9,28.2,ALB,2023 Spain,79.189
MEDIUM,21.9,28.2,MAG,2023 Spain,79.199
SOFT,21.9,28.2,NOR,2023 Spain,78.16
SOFT,21.9,28.2,HAM,2023 Spain,77.848
HARD,21.9,28.2,SAR,2023 Spain,80.009
SOFT,21.9,28.2,RUS,2023 Spain,78.357
HARD,21.9,28.2,BOT,2023 Spain,79.922
SOFT,21.9,28.2,PER,2023 Spain,77.931
HARD,21.8,28.2,SAI,2023 Spain,78.623
HARD,21.8,28.2,STR,2023 Spain,79.251
HARD,21.8,28.2,ALO,2023 Spain,78.861
HARD,21.8,28.2,OCO,2023 Spain,79.207
MEDIUM,21.8,28.2,TSU,2023 Spain,79.22
HARD,21.8,28.2,ZHO,2023 Spain,79.123
HARD,21.8,28.2,GAS,2023 Spain,79.232
HARD,21.8,28.2,LEC,2023 Spain,78.863
MEDIUM,21.8,28.2,PIA,2023 Spain,79.104
MEDIUM,21.8,28.2,DEV,2023 Spain,79.24
SOFT,21.8,28.2,VER,2023 Spain,77.761
MEDIUM,21.8,28.2,HUL,2023 Spain,79.151
MEDIUM,21.8,28.2,ALB,2023 Spain,79.248
MEDIUM,21.8,28.2,MAG,2023 Spain,79.397
SOFT,21.8,28.2,NOR,2023 Spain,78.412
SOFT,21.8,28.2,HAM,2023 Spain,78.138
SOFT,21.8,28.2,RUS,2023 Spain,78.129
HARD,21.8,28.2,SAR,2023 Spain,82.807
SOFT,21.8,28.2,PER,2023 Spain,78.623
HARD,21.8,28.2,BOT,2023 Spain,81.352
HARD,21.8,28.2,SAI,2023 Spain,78.799
HARD,21.8,28.2,STR,2023 Spain,79.193
HARD,21.8,28.2,ALO,2023 Spain,78.87
